timestamp,open,high,low,close,volume
1772416200000,32.06500,32.18700,32.05200,32.18700,354.51
1772416260000,32.16700,32.22300,32.16400,32.22300,441.43
1772416320000,32.22900,32.32500,32.22900,32.32500,275.85
1772416380000,32.32600,32.37500,32.32600,32.36500,219.23
1772416440000,32.38200,32.38700,32.32500,32.34300,560.78
1772416500000,32.35000,32.37100,32.33200,32.36700,500.97
1772416560000,32.35800,32.35900,32.24100,32.24600,748.53
1772416620000,32.24100,32.24100,32.21900,32.22700,251.55
1772416680000,32.21400,32.25000,32.21000,32.23300,159.27
1772416740000,32.22200,32.24200,32.21300,32.23100,117.75
1772416800000,32.24200,32.26600,32.20400,32.23500,810.95
1772416860000,32.24500,32.32600,32.24500,32.31800,324.20
1772416920000,32.31300,32.32300,32.24300,32.24700,274.24
1772416980000,32.24800,32.25700,32.12500,32.14700,406.87
1772417040000,32.17000,32.17000,32.12000,32.15800,528.13
1772417100000,32.15800,32.20100,32.09300,32.09400,886.65
1772417160000,32.09300,32.09400,31.91200,31.91200,1033.26
1772417220000,31.93500,31.97200,31.92900,31.95100,947.99
1772417280000,31.93300,31.95800,31.85600,31.92000,2888.11
1772417340000,31.90000,31.90400,31.85200,31.89200,2088.29
1772417400000,31.86500,31.86500,31.77100,31.77800,2296.43
1772417460000,31.76600,31.88400,31.75800,31.88400,1350.40
1772417520000,31.89400,31.93100,31.89300,31.90300,699.65
1772417580000,31.92500,31.99200,31.92500,31.96400,521.32
1772417640000,31.95100,32.01500,31.95100,32.01500,428.57
1772417700000,32.01500,32.03500,31.93000,31.93000,579.45
1772417760000,31.92000,31.92800,31.84600,31.84700,636.51
1772417820000,31.84600,31.85500,31.83600,31.85000,334.60
1772417880000,31.83600,31.85800,31.83100,31.83100,133.84
1772417940000,31.82000,31.84500,31.81200,31.81400,378.12
1772418000000,31.81300,31.82000,31.76500,31.78500,536.13
1772418060000,31.79200,31.81000,31.67800,31.70000,703.57
1772418120000,31.70800,31.76800,31.70600,31.76800,1253.52
1772418180000,31.75400,31.92600,31.75400,31.92600,659.52
1772418240000,31.91700,31.95700,31.90600,31.92700,269.57
1772418300000,31.92100,31.92800,31.77100,31.77100,135.22
1772418360000,31.77100,31.88100,31.77100,31.84700,165.01
1772418420000,31.84700,31.90000,31.84700,31.89800,251.29
1772418480000,31.90000,31.90000,31.82400,31.86100,74.01
1772418540000,31.85900,31.92000,31.85500,31.92000,61.72
1772418600000,31.94000,31.98400,31.91000,31.96300,497.80
1772418660000,31.98600,31.99200,31.93600,31.94000,240.13
1772418720000,31.93800,31.95000,31.90400,31.93200,122.68
1772418780000,31.94700,31.99900,31.93700,31.98800,166.50
1772418840000,31.99800,32.03100,31.99400,32.00600,557.21
1772418900000,32.00200,32.03400,31.93900,31.99600,485.90
1772418960000,32.00100,32.00400,31.96900,31.98600,844.54
1772419020000,31.98500,32.07500,31.98500,32.04700,1194.06
1772419080000,32.04300,32.14300,32.03300,32.14300,933.54
1772419140000,32.14400,32.16700,32.02600,32.03500,1368.66
1772419200000,32.05700,32.05800,31.96000,31.96000,634.33
1772419260000,31.96000,31.96000,31.85400,31.87100,792.76
1772419320000,31.88100,31.90700,31.86900,31.87800,217.47
1772419380000,31.88100,31.92000,31.88000,31.92000,664.84
1772419440000,31.92600,31.97200,31.92600,31.92900,206.15
1772419500000,31.96000,31.97500,31.93900,31.97500,140.45
1772419560000,31.95700,31.99400,31.95700,31.99400,151.32
1772419620000,31.99200,32.01900,31.98100,32.01900,119.16
1772419680000,32.00600,32.07800,32.00400,32.06600,543.98
1772419740000,32.07800,32.07800,31.98800,31.98800,256.37
1772419800000,31.99200,32.00600,31.87800,31.90000,1336.47
1772419860000,31.90100,31.93800,31.89200,31.89300,1579.64
1772419920000,31.88900,31.90800,31.80000,31.83000,1067.58
1772419980000,31.86100,31.88600,31.82700,31.88600,588.96
1772420040000,31.89200,31.89200,31.84000,31.87700,182.98
1772420100000,31.88100,31.94300,31.87000,31.94300,107.72
1772420160000,31.94400,31.95700,31.92300,31.95700,95.12
1772420220000,31.95900,31.97200,31.89100,31.92000,58.05
1772420280000,31.92500,31.93500,31.88300,31.88500,396.14
1772420340000,31.87200,31.88400,31.83600,31.86600,72.31
1772420400000,31.88200,31.89700,31.80100,31.80100,167.91
1772420460000,31.80200,31.81600,31.74600,31.74600,332.19
1772420520000,31.74600,31.74600,31.71300,31.71300,332.34
1772420580000,31.71300,31.72900,31.64500,31.64800,2484.77
1772420640000,31.66000,31.74100,31.66000,31.71700,749.28
1772420700000,31.72600,31.80300,31.72600,31.80300,309.87
1772420760000,31.79700,31.79800,31.72400,31.78300,449.87
1772420820000,31.77400,31.78900,31.74700,31.78300,269.91
1772420880000,31.78100,31.78700,31.75600,31.78300,174.76
1772420940000,31.78700,31.79900,31.67000,31.68500,132.27
1772421000000,31.68600,31.73500,31.68600,31.72400,176.13
1772421060000,31.70200,31.81200,31.69700,31.81200,994.96
1772421120000,31.83000,31.85600,31.78700,31.80000,372.45
1772421180000,31.80000,31.82700,31.74700,31.82700,143.93
1772421240000,31.81500,31.83200,31.75700,31.76500,137.17
1772421300000,31.73600,31.78800,31.73600,31.75900,189.60
1772421360000,31.77000,31.82600,31.73300,31.82600,125.61
1772421420000,31.82800,31.83900,31.79400,31.83900,485.13
1772421480000,31.82500,31.83500,31.77300,31.78000,271.54
1772421540000,31.76700,31.82000,31.76700,31.81500,592.93
1772421600000,31.83200,31.89000,31.68300,31.71300,1088.86
1772421660000,31.71400,31.74800,31.69500,31.73500,378.99
1772421720000,31.75700,31.80600,31.73800,31.73800,300.35
1772421780000,31.73800,31.76500,31.73400,31.75800,202.45
1772421840000,31.76200,31.87600,31.74500,31.87100,108.68
1772421900000,31.87600,31.87600,31.81200,31.82300,108.61
1772421960000,31.82900,31.83600,31.75200,31.77600,58.40
1772422020000,31.80900,31.86800,31.80100,31.84400,56.23
1772422080000,31.87200,31.87700,31.84100,31.87000,1690.74
1772422140000,31.86600,31.87200,31.84700,31.86000,43.68
1772422200000,31.85400,31.87100,31.80200,31.87100,61.94
1772422260000,31.87800,31.94200,31.87800,31.94200,1964.85
1772422320000,31.93700,31.99900,31.93700,31.96900,834.45
1772422380000,31.98100,32.03400,31.94800,32.01200,1225.08
1772422440000,32.01900,32.03900,32.01000,32.03200,286.31
1772422500000,32.03200,32.08400,32.03200,32.08400,207.23
1772422560000,32.08500,32.09600,31.98700,31.99400,575.88
1772422620000,31.99200,32.03400,31.98600,32.01600,89.44
1772422680000,32.02100,32.02100,31.99300,32.01300,86.08
1772422740000,32.03500,32.04000,31.99200,31.99800,268.81
1772422800000,32.01000,32.03100,32.00500,32.03100,62.09
1772422860000,32.03500,32.13100,32.03500,32.13100,609.83
1772422920000,32.13200,32.14300,32.03300,32.04100,614.01
1772422980000,32.03300,32.03600,32.01900,32.02900,118.94
1772423040000,32.02000,32.11600,32.01900,32.11600,68.17
1772423100000,32.11800,32.13900,32.09100,32.12700,960.90
1772423160000,32.14400,32.15200,32.11500,32.13200,680.01
1772423220000,32.13800,32.13800,32.08800,32.09200,201.48
1772423280000,32.08200,32.12500,32.04900,32.12500,101.91
1772423340000,32.12600,32.14500,32.05300,32.07300,124.20
1772423400000,32.07300,32.10300,32.04000,32.04400,45.22
1772423460000,32.07700,32.11400,32.04900,32.11400,47.65
1772423520000,32.11800,32.19400,32.10700,32.14700,166.59
1772423580000,32.14200,32.14700,32.09800,32.12900,110.39
1772423640000,32.11300,32.11300,32.03100,32.07100,138.13
1772423700000,32.04800,32.06800,32.02900,32.05700,102.28
1772423760000,32.05200,32.07100,32.02700,32.04000,50.21
1772423820000,32.04100,32.04100,32.00900,32.01600,66.41
1772423880000,32.00700,32.01000,32.00000,32.01000,122.42
1772423940000,32.01200,32.04000,32.01200,32.03000,52.35
1772424000000,32.04200,32.04200,31.99500,32.03300,49.50
1772424060000,32.02600,32.03700,31.98700,31.99000,428.75
1772424120000,32.00500,32.05300,32.00500,32.03600,104.32
1772424180000,32.03600,32.06400,32.03600,32.05000,84.52
1772424240000,32.01500,32.01500,31.97200,31.98700,270.46
1772424300000,31.96000,32.00400,31.85000,32.00000,937.84
1772424360000,32.00100,32.01100,31.93100,31.94500,177.16
1772424420000,31.93900,31.93900,31.86300,31.88200,262.29
1772424480000,31.89100,31.93500,31.89100,31.92100,137.35
1772424540000,31.92100,31.96800,31.91900,31.94500,105.68
1772424600000,31.94100,31.98700,31.94100,31.98400,93.22
1772424660000,31.98700,32.03000,31.98700,32.02700,811.20
1772424720000,32.02700,32.02700,31.95300,31.95300,89.92
1772424780000,31.96100,31.96300,31.94800,31.96100,78.25
1772424840000,31.96600,32.01600,31.87800,31.88100,462.12
1772424900000,31.87800,31.89200,31.79800,31.80400,795.63
1772424960000,31.79800,31.80100,31.77600,31.79600,512.96
1772425020000,31.79300,31.79700,31.60000,31.62900,2261.29
1772425080000,31.63300,31.69100,31.60300,31.69100,1446.63
1772425140000,31.67700,31.69600,31.62500,31.65300,699.22
1772425200000,31.66700,31.71600,31.65900,31.71600,451.12
1772425260000,31.71800,31.75100,31.71800,31.74100,371.04
1772425320000,31.74700,31.74700,31.66300,31.67200,730.79
1772425380000,31.67800,31.67800,31.57400,31.59900,2407.09
1772425440000,31.62300,31.66400,31.60600,31.64300,1314.13
1772425500000,31.64400,31.65300,31.55800,31.55800,375.27
1772425560000,31.56300,31.64100,31.54200,31.63900,2263.09
1772425620000,31.63900,31.66100,31.60000,31.60000,1006.30
1772425680000,31.60500,31.64800,31.60500,31.62500,130.48
1772425740000,31.62500,31.64300,31.60600,31.63000,466.50
1772425800000,31.63700,31.66300,31.59400,31.65500,862.87
1772425860000,31.66300,31.74300,31.66300,31.74000,975.93
1772425920000,31.73700,31.74200,31.68800,31.72800,303.70
1772425980000,31.74000,31.78100,31.66600,31.67000,371.57
1772426040000,31.67500,31.67700,31.52500,31.57100,3086.56
1772426100000,31.60000,31.63900,31.49800,31.50200,1335.45
1772426160000,31.52800,31.54600,31.44900,31.47900,1825.91
1772426220000,31.49100,31.53100,31.49100,31.51300,491.59
1772426280000,31.51800,31.58800,31.51800,31.58200,153.48
1772426340000,31.56500,31.56500,31.47700,31.50700,1195.67
1772426400000,31.50300,31.50900,31.48700,31.49900,296.25
1772426460000,31.49900,31.56000,31.49900,31.52500,71.90
1772426520000,31.52600,31.53400,31.40500,31.42900,1069.36
1772426580000,31.46900,31.47300,31.44500,31.46500,937.45
1772426640000,31.48900,31.52400,31.47500,31.51900,361.25
1772426700000,31.51100,31.53200,31.50600,31.51300,267.53
1772426760000,31.50400,31.53300,31.49600,31.52000,188.02
1772426820000,31.51700,31.52200,31.50200,31.50700,119.46
1772426880000,31.51300,31.51300,31.48600,31.49400,86.02
1772426940000,31.50200,31.52800,31.48900,31.51100,113.29
1772427000000,31.49800,31.49800,31.40500,31.40500,816.18
1772427060000,31.42700,31.45000,31.37200,31.41100,847.65
1772427120000,31.41900,31.50600,31.41600,31.48500,494.00
1772427180000,31.48100,31.49700,31.45200,31.46000,109.55
1772427240000,31.46500,31.48400,31.46500,31.47800,331.81
1772427300000,31.44000,31.44000,31.33200,31.33200,237.58
1772427360000,31.35000,31.41800,31.35000,31.39200,279.66
1772427420000,31.40200,31.42000,31.39100,31.39800,68.73
1772427480000,31.39100,31.39600,31.35900,31.36100,130.71
1772427540000,31.37100,31.41100,31.36000,31.39600,141.92
1772427600000,31.39700,31.41300,31.36700,31.36700,224.49
1772427660000,31.37200,31.37200,31.18700,31.27800,1816.35
1772427720000,31.25700,31.25700,31.20600,31.22200,1748.49
1772427780000,31.21800,31.25200,31.21800,31.24300,576.40
1772427840000,31.23400,31.24700,31.20000,31.20100,212.24
1772427900000,31.18700,31.18700,31.08200,31.10200,1890.02
1772427960000,31.12300,31.13200,31.05800,31.06100,1725.09
1772428020000,31.07600,31.07600,31.01400,31.05300,1204.09
1772428080000,31.05300,31.06800,31.02500,31.03400,410.80
1772428140000,31.02900,31.05200,30.91200,30.91800,1504.52
1772428200000,30.93100,30.96300,30.84200,30.84200,2664.59
1772428260000,30.85100,30.87300,30.84000,30.86700,2343.65
1772428320000,30.86600,30.93600,30.85500,30.93600,1072.89
1772428380000,30.92700,30.96200,30.91900,30.93200,309.83
1772428440000,30.94000,30.95900,30.91200,30.91500,407.20
1772428500000,30.93100,31.01300,30.93100,31.00800,403.17
1772428560000,31.00700,31.03700,30.98300,30.98300,1011.25
1772428620000,31.00800,31.04900,30.97800,31.04300,1096.28
1772428680000,31.03900,31.09300,31.03000,31.07500,552.44
1772428740000,31.06500,31.09000,31.05500,31.05500,773.10
1772428800000,31.06500,31.06500,31.01800,31.01800,292.87
1772428860000,31.01900,31.04200,31.01500,31.01500,129.83
1772428920000,31.06600,31.09300,31.04800,31.04800,204.76
1772428980000,31.04500,31.06900,31.01200,31.02300,171.60
1772429040000,30.99600,31.00500,30.92800,31.00100,1047.10
1772429100000,31.00500,31.03900,31.00500,31.02600,363.68
1772429160000,31.02800,31.08600,31.02700,31.03600,165.02
1772429220000,31.03000,31.05600,30.99000,31.03000,552.61
1772429280000,31.04300,31.06800,31.04300,31.06800,118.51
1772429340000,31.07700,31.07700,31.03600,31.04100,123.30
1772429400000,31.04100,31.06800,31.03200,31.06800,120.49
1772429460000,31.07400,31.09800,31.06300,31.09600,339.38
1772429520000,31.09400,31.09900,31.05900,31.06900,120.49
1772429580000,31.06900,31.09600,31.06900,31.09000,91.12
1772429640000,31.09000,31.10500,31.08500,31.08600,162.30
1772429700000,31.07100,31.08300,31.06600,31.07800,560.23
1772429760000,31.06000,31.10800,31.03400,31.07700,240.88
1772429820000,31.07700,31.11400,31.07700,31.10800,453.95
1772429880000,31.12500,31.17500,31.10700,31.15400,294.57
1772429940000,31.14000,31.14900,31.11300,31.13500,314.45
1772430000000,31.13900,31.15400,31.12200,31.13200,1004.33
1772430060000,31.10200,31.11000,31.08300,31.10700,186.52
1772430120000,31.09800,31.15900,31.09800,31.14500,101.54
1772430180000,31.16700,31.19700,31.16300,31.18400,680.37
1772430240000,31.18500,31.21600,31.17200,31.19500,354.72
1772430300000,31.19100,31.19500,31.10500,31.11100,220.82
1772430360000,31.11800,31.13800,31.09200,31.09900,151.95
1772430420000,31.11500,31.11600,31.07400,31.07400,241.49
1772430480000,31.07400,31.08300,31.05800,31.05800,226.57
1772430540000,31.05800,31.09300,31.05800,31.08800,118.42
1772430600000,31.09400,31.10800,31.05900,31.06900,169.96
1772430660000,31.06900,31.06900,31.01900,31.01900,271.43
1772430720000,31.01400,31.02000,31.00600,31.00600,735.58
1772430780000,31.01100,31.08100,31.00700,31.08100,219.77
1772430840000,31.05800,31.06700,31.04900,31.06300,164.74
1772430900000,31.05600,31.06400,31.00500,31.00500,230.19
1772430960000,31.00300,31.00900,30.92400,30.92400,642.36
1772431020000,30.92400,30.92900,30.90200,30.92800,338.71
1772431080000,30.92300,30.99000,30.90100,30.97300,792.23
1772431140000,30.99000,30.99000,30.94800,30.99000,685.59
1772431200000,30.99000,30.99400,30.79000,30.80200,3313.71
1772431260000,30.81100,30.81900,30.76000,30.78200,1819.03
1772431320000,30.77500,30.81400,30.77500,30.80900,1536.31
1772431380000,30.81300,30.81300,30.71200,30.74700,1932.73
1772431440000,30.76800,30.78100,30.73000,30.73100,525.05
1772431500000,30.73000,30.76000,30.66600,30.75100,444.96
1772431560000,30.75100,30.80700,30.75100,30.80000,629.59
1772431620000,30.79300,30.79900,30.72800,30.73900,192.21
1772431680000,30.73900,30.74100,30.70300,30.73700,102.49
1772431740000,30.74800,30.75300,30.70600,30.71200,507.97
1772431800000,30.73300,30.81100,30.71500,30.81100,123.08
1772431860000,30.79400,30.79500,30.75500,30.77600,2109.56
1772431920000,30.78300,30.78300,30.72800,30.73200,145.12
1772431980000,30.73700,30.74200,30.69700,30.69700,626.51
1772432040000,30.69600,30.69600,30.67600,30.68700,369.30
1772432100000,30.69200,30.72600,30.69200,30.70100,165.90
1772432160000,30.70000,30.71100,30.66700,30.66700,153.13
1772432220000,30.68500,30.68500,30.55800,30.57500,963.35
1772432280000,30.59100,30.59100,30.51900,30.54100,6131.21
1772432340000,30.54800,30.54800,30.35900,30.39000,4690.74
1772432400000,30.40800,30.46200,30.39900,30.44200,3658.61
1772432460000,30.42500,30.45000,30.42500,30.44000,593.46
1772432520000,30.41300,30.47000,30.40700,30.45900,609.22
1772432580000,30.45600,30.48200,30.42200,30.44100,2612.95
1772432640000,30.42200,30.47600,30.42200,30.43100,368.79
1772432700000,30.43700,30.52300,30.41300,30.52300,395.85
1772432760000,30.51600,30.54800,30.51000,30.54300,1128.83
1772432820000,30.54900,30.59200,30.54700,30.59200,787.04
1772432880000,30.60000,30.61200,30.57300,30.61200,799.07
1772432940000,30.61200,30.65600,30.60700,30.64600,650.90
1772433000000,30.64200,30.65000,30.58800,30.62300,4178.90
1772433060000,30.62100,30.68300,30.62100,30.67900,841.60
1772433120000,30.67700,30.67700,30.64100,30.66800,261.61
1772433180000,30.67600,30.69600,30.66500,30.66500,709.61
1772433240000,30.66600,30.68600,30.66500,30.68500,263.69
1772433300000,30.68400,30.68400,30.60300,30.61200,394.04
