1776749460000,"0.00042052","0.00042680","0.00042010","0.00042401","10336754"
1776749520000,"0.00042400","0.00043381","0.00042251","0.00043381","33743225"
1776749580000,"0.00043263","0.00043263","0.00042835","0.00042835","4819669"
1776749640000,"0.00042834","0.00042888","0.00042407","0.00042448","4590873"
1776749700000,"0.00042448","0.00042967","0.00042238","0.00042685","1132904"
1776749760000,"0.00042550","0.00042754","0.00042372","0.00042401","1720928"
1776749820000,"0.00042401","0.00042499","0.00042261","0.00042261","5924435"
1776749880000,"0.00042251","0.00042251","0.00041926","0.00041926","7860080"
1776749940000,"0.00041877","0.00041949","0.00041627","0.00041627","4508099"
1776750000000,"0.00041596","0.00042000","0.00041550","0.00041999","23130976"
1776750060000,"0.00041800","0.00041874","0.00041500","0.00041500","13774815"
1776750120000,"0.00041501","0.00042480","0.00041501","0.00042480","21790013"
1776750180000,"0.00042480","0.00042638","0.00042140","0.00042405","4727436"
1776750240000,"0.00042669","0.00043149","0.00042669","0.00042756","22654387"
1776750300000,"0.00042999","0.00043000","0.00042272","0.00042800","18655109"
1776750360000,"0.00042964","0.00042964","0.00042613","0.00042613","2943172"
1776750420000,"0.00042833","0.00042949","0.00042310","0.00042932","2030864"
1776750480000,"0.00042950","0.00043200","0.00042660","0.00043200","6472496"
1776750540000,"0.00043200","0.00043381","0.00042780","0.00042780","15294421"
1776750600000,"0.00042781","0.00043600","0.00042781","0.00043301","16041333"
1776750660000,"0.00043301","0.00043301","0.00042520","0.00042960","9931213"
1776750720000,"0.00042960","0.00043075","0.00042573","0.00042573","17560718"
1776750780000,"0.00042550","0.00043150","0.00042100","0.00042966","36781716"
1776750840000,"0.00042960","0.00043149","0.00042776","0.00042834","12651288"
1776750900000,"0.00043000","0.00043064","0.00040920","0.00041600","81081418"
1776750960000,"0.00041600","0.00041957","0.00041311","0.00041801","23129100"
1776751020000,"0.00041976","0.00042207","0.00041737","0.00042058","3949944"
1776751080000,"0.00041821","0.00042744","0.00041821","0.00042311","10307737"
1776751140000,"0.00042550","0.00043150","0.00042334","0.00043150","6067417"
1776751200000,"0.00043150","0.00044500","0.00043040","0.00044488","37675399"
1776751260000,"0.00044500","0.00044672","0.00044132","0.00044520","8463305"
1776751320000,"0.00044520","0.00044679","0.00044000","0.00044624","5529460"
1776751380000,"0.00044650","0.00044999","0.00043900","0.00044201","20641493"
1776751440000,"0.00044201","0.00044201","0.00043707","0.00043793","3005480"
1776751500000,"0.00043750","0.00044049","0.00043451","0.00043451","2457916"
1776751560000,"0.00043659","0.00044049","0.00043366","0.00043608","14261740"
1776751620000,"0.00043450","0.00043724","0.00043450","0.00043718","782174"
1776751680000,"0.00043450","0.00043725","0.00043440","0.00043725","1062799"
1776751740000,"0.00043725","0.00043781","0.00043100","0.00043419","28158798"
1776751800000,"0.00043150","0.00043150","0.00042767","0.00043093","3658955"
1776751860000,"0.00042850","0.00043081","0.00042730","0.00043059","3160000"
1776751920000,"0.00042999","0.00043091","0.00042999","0.00043091","970000"
1776751980000,"0.00043090","0.00043090","0.00042940","0.00043047","1329885"
1776752040000,"0.00043047","0.00043209","0.00042085","0.00042499","4609090"
1776752100000,"0.00042459","0.00042902","0.00042207","0.00042699","4719937"
1776752160000,"0.00042400","0.00042562","0.00042095","0.00042562","4406968"
1776752220000,"0.00042400","0.00042616","0.00042400","0.00042616","313000"
1776752280000,"0.00042400","0.00042940","0.00042100","0.00042940","5766454"
1776752340000,"0.00042833","0.00043500","0.00042720","0.00043499","2298936"
1776752400000,"0.00043300","0.00044702","0.00043260","0.00044702","10658573"
1776752460000,"0.00044500","0.00045316","0.00044278","0.00045000","40540620"
1776752520000,"0.00045000","0.00046317","0.00044814","0.00045834","53596418"
1776752580000,"0.00045771","0.00045864","0.00044462","0.00044897","36236984"
1776752640000,"0.00044926","0.00045268","0.00044926","0.00045268","2944214"
1776752700000,"0.00045100","0.00045267","0.00043773","0.00044347","12247706"
1776752760000,"0.00044349","0.00044849","0.00044202","0.00044560","9960405"
1776752820000,"0.00044650","0.00044971","0.00044636","0.00044650","2916772"
1776752880000,"0.00044527","0.00044800","0.00044294","0.00044800","3429221"
1776752940000,"0.00044798","0.00045900","0.00044605","0.00044841","27569859"
1776753000000,"0.00045065","0.00045066","0.00044630","0.00044684","7972759"
1776753060000,"0.00044651","0.00046700","0.00043910","0.00045398","39462235"
1776753120000,"0.00045395","0.00045799","0.00044801","0.00045328","28126627"
1776753180000,"0.00045328","0.00045551","0.00045252","0.00045425","6158079"
1776753240000,"0.00045423","0.00045900","0.00045328","0.00045549","5200901"
1776753300000,"0.00045700","0.00046700","0.00045700","0.00046599","20367459"
1776753360000,"0.00046453","0.00046560","0.00046240","0.00046560","5033551"
1776753420000,"0.00046563","0.00046680","0.00046282","0.00046282","5169020"
1776753480000,"0.00046282","0.00046405","0.00046040","0.00046040","3402485"
1776753540000,"0.00046150","0.00046840","0.00046046","0.00046826","11885207"
1776753600000,"0.00046840","0.00046900","0.00046520","0.00046520","6280847"
1776753660000,"0.00046520","0.00046559","0.00046150","0.00046304","43774709"
1776753720000,"0.00046304","0.00046430","0.00045637","0.00046427","25516277"
1776753780000,"0.00046152","0.00046152","0.00045944","0.00046100","15245700"
1776753840000,"0.00046100","0.00046304","0.00045967","0.00046292","6126105"
1776753900000,"0.00046239","0.00046673","0.00046007","0.00046673","11222853"
1776753960000,"0.00046728","0.00047199","0.00046402","0.00047017","8137120"
1776754020000,"0.00046960","0.00046960","0.00046302","0.00046302","3170617"
1776754080000,"0.00046300","0.00046617","0.00046188","0.00046617","16926048"
1776754140000,"0.00046450","0.00047050","0.00046252","0.00046596","5547783"
1776754200000,"0.00046557","0.00047180","0.00046354","0.00047180","3861930"
1776754260000,"0.00047178","0.00047200","0.00046206","0.00046885","9564380"
1776754320000,"0.00046750","0.00046750","0.00046600","0.00046600","16896"
1776754380000,"0.00046600","0.00048000","0.00046480","0.00047050","10874404"
1776754440000,"0.00047050","0.00047640","0.00046000","0.00046749","12062185"
1776754500000,"0.00046450","0.00046602","0.00046234","0.00046449","6173671"
1776754560000,"0.00046448","0.00046450","0.00046093","0.00046449","6993129"
1776754620000,"0.00046150","0.00046369","0.00046001","0.00046003","4944719"
1776754680000,"0.00046040","0.00046250","0.00045908","0.00045908","1876369"
1776754740000,"0.00046097","0.00046097","0.00045250","0.00045340","2488741"
1776754800000,"0.00045250","0.00045250","0.00045099","0.00045100","29634735"
1776754860000,"0.00045075","0.00045100","0.00044600","0.00045074","16756344"
1776754920000,"0.00044915","0.00045011","0.00044300","0.00044708","8696240"
1776754980000,"0.00044517","0.00044747","0.00044286","0.00044702","6716542"
1776755040000,"0.00044500","0.00045012","0.00044351","0.00045012","2468791"
1776755100000,"0.00045012","0.00045100","0.00044820","0.00045090","4938798"
1776755160000,"0.00045090","0.00045100","0.00044860","0.00044860","1991143"
1776755220000,"0.00044861","0.00044899","0.00044710","0.00044710","2661275"
1776755280000,"0.00044710","0.00044749","0.00044210","0.00044210","3825026"
1776755340000,"0.00044210","0.00044364","0.00044000","0.00044101","19900718"
1776755400000,"0.00044056","0.00044279","0.00043901","0.00044223","20926019"
1776755460000,"0.00044055","0.00044467","0.00043902","0.00044467","29273936"
1776755520000,"0.00044436","0.00044788","0.00044229","0.00044508","20478321"
1776755580000,"0.00044501","0.00044501","0.00044170","0.00044304","19386546"
1776755640000,"0.00044308","0.00045069","0.00044126","0.00044402","22241307"
1776755700000,"0.00044405","0.00044822","0.00044356","0.00044605","22090529"
1776755760000,"0.00044559","0.00044950","0.00044420","0.00044950","20110386"
1776755820000,"0.00044801","0.00045320","0.00044300","0.00044300","20079917"
1776755880000,"0.00044301","0.00044301","0.00043773","0.00043773","26260704"
1776755940000,"0.00043875","0.00044048","0.00043769","0.00043920","20762736"
1776756000000,"0.00043920","0.00043980","0.00043703","0.00043782","21052692"
1776756060000,"0.00043801","0.00043900","0.00042955","0.00043160","30029884"
1776756120000,"0.00043352","0.00043429","0.00042887","0.00043000","52470575"
1776756180000,"0.00043000","0.00043400","0.00042701","0.00043032","32360811"
1776756240000,"0.00043032","0.00043066","0.00042102","0.00042175","35030077"
1776756300000,"0.00042120","0.00042503","0.00042100","0.00042243","25931933"
1776756360000,"0.00042307","0.00043131","0.00042250","0.00043131","21861820"
1776756420000,"0.00042856","0.00044550","0.00042280","0.00042601","44084412"
1776756480000,"0.00042550","0.00042720","0.00041812","0.00041812","28806334"
1776756540000,"0.00041813","0.00042120","0.00041441","0.00041890","45247325"
1776756600000,"0.00041805","0.00042207","0.00041680","0.00041864","17708264"
1776756660000,"0.00041680","0.00041742","0.00041311","0.00041311","27608808"
1776756720000,"0.00041311","0.00041739","0.00041229","0.00041644","24446200"
1776756780000,"0.00041418","0.00041418","0.00040000","0.00040354","126176849"
1776756840000,"0.00040355","0.00041127","0.00040209","0.00040604","25542107"
1776756900000,"0.00040665","0.00041033","0.00040173","0.00040290","18684349"
1776756960000,"0.00040189","0.00040790","0.00039747","0.00040150","33298382"
1776757020000,"0.00040022","0.00040268","0.00039623","0.00040005","39623318"
1776757080000,"0.00040006","0.00040300","0.00039866","0.00040300","45997723"
1776757140000,"0.00040300","0.00040507","0.00039770","0.00039770","26817078"
1776757200000,"0.00039864","0.00040400","0.00039864","0.00040380","30308557"
1776757260000,"0.00040400","0.00041385","0.00040381","0.00041177","57648855"
1776757320000,"0.00041051","0.00041315","0.00040901","0.00040992","15973542"
1776757380000,"0.00040993","0.00040999","0.00040600","0.00040685","25537164"
1776757440000,"0.00040681","0.00040900","0.00040030","0.00040042","29613354"
1776757500000,"0.00040030","0.00040188","0.00039325","0.00039934","34104777"
1776757560000,"0.00039544","0.00040230","0.00039532","0.00039960","22415980"
1776757620000,"0.00039827","0.00040294","0.00039827","0.00040294","32333141"
1776757680000,"0.00040300","0.00040900","0.00040200","0.00040860","53077688"
1776757740000,"0.00040742","0.00041228","0.00040742","0.00041010","12161292"
1776757800000,"0.00040920","0.00041394","0.00040920","0.00041043","9638533"
1776757860000,"0.00041200","0.00041394","0.00041200","0.00041394","1000000"
1776757920000,"0.00041394","0.00041394","0.00041220","0.00041220","500000"
1776757980000,"0.00041217","0.00041800","0.00041085","0.00041502","10443371"
1776758040000,"0.00041800","0.00041928","0.00041800","0.00041928","500000"
1776758100000,"0.00041950","0.00042449","0.00041913","0.00042011","8065591"
1776758160000,"0.00042011","0.00042142","0.00041833","0.00041860","3162473"
1776758220000,"0.00041844","0.00042500","0.00041000","0.00041000","6249527"
1776758280000,"0.00041200","0.00041976","0.00041000","0.00041356","12827005"
1776758340000,"0.00041415","0.00042732","0.00040936","0.00041743","15509283"
1776758400000,"0.00041650","0.00042520","0.00041160","0.00041759","5146347"
1776758460000,"0.00041514","0.00041799","0.00040200","0.00040739","43947135"
1776758520000,"0.00040739","0.00040821","0.00039928","0.00040479","44377291"
1776758580000,"0.00040469","0.00040469","0.00040141","0.00040221","7555208"
1776758640000,"0.00040425","0.00040541","0.00040383","0.00040495","2700015"
1776758700000,"0.00040590","0.00040721","0.00039080","0.00039600","25117400"
1776758760000,"0.00039200","0.00039440","0.00038892","0.00039100","22905752"
1776758820000,"0.00039200","0.00039666","0.00039105","0.00039666","8503045"
1776758880000,"0.00039640","0.00040260","0.00039640","0.00040240","6493848"
1776758940000,"0.00040260","0.00041070","0.00040241","0.00040241","2413138"
1776759000000,"0.00040251","0.00040446","0.00040250","0.00040253","2292834"
1776759060000,"0.00040454","0.00040454","0.00040135","0.00040447","6898232"
1776759120000,"0.00040340","0.00040428","0.00040340","0.00040428","493347"
1776759180000,"0.00040598","0.00040599","0.00040598","0.00040599","511376"
1776759240000,"0.00040606","0.00041128","0.00040437","0.00041128","2703717"
1776759300000,"0.00041439","0.00041439","0.00040562","0.00040562","2496814"
1776759360000,"0.00040876","0.00040877","0.00040876","0.00040876","73222"
1776759420000,"0.00040891","0.00041092","0.00040891","0.00041070","684302"
1776759480000,"0.00041051","0.00041492","0.00040298","0.00040728","1995406"
1776759540000,"0.00040811","0.00040811","0.00040400","0.00040400","135821"
1776759600000,"0.00040578","0.00040858","0.00040567","0.00040858","1466245"
1776759660000,"0.00040890","0.00041447","0.00040570","0.00040570","814647"
1776759720000,"0.00040928","0.00040929","0.00040041","0.00040041","4134435"
1776759780000,"0.00040619","0.00040652","0.00040000","0.00040003","3531147"
1776759840000,"0.00040001","0.00040007","0.00039354","0.00039861","28201657"
1776759900000,"0.00039765","0.00039855","0.00039007","0.00039223","42515065"
1776759960000,"0.00039116","0.00039698","0.00039085","0.00039698","19002964"
1776760020000,"0.00039698","0.00039719","0.00039617","0.00039678","18114091"
1776760080000,"0.00039680","0.00039700","0.00039572","0.00039572","11361465"
1776760140000,"0.00039494","0.00039494","0.00039299","0.00039300","2037939"
1776760200000,"0.00039299","0.00039299","0.00038729","0.00038947","10997081"
1776760260000,"0.00038948","0.00039292","0.00038836","0.00039246","1903699"
1776760320000,"0.00039237","0.00039499","0.00039237","0.00039480","1434300"
1776760380000,"0.00039144","0.00040021","0.00039144","0.00040000","12887199"
1776760440000,"0.00039731","0.00040039","0.00039731","0.00040039","612397"
1776760500000,"0.00040040","0.00040439","0.00040040","0.00040173","10028579"
1776760560000,"0.00040359","0.00040647","0.00040288","0.00040530","8149190"
1776760620000,"0.00040530","0.00040654","0.00040171","0.00040171","6268443"
1776760680000,"0.00040171","0.00040399","0.00040160","0.00040399","3676574"
1776760740000,"0.00040347","0.00040400","0.00040347","0.00040400","3917081"
1776760800000,"0.00040400","0.00040455","0.00040400","0.00040455","1360063"
1776760860000,"0.00040269","0.00040457","0.00040250","0.00040250","11884434"
1776760920000,"0.00040250","0.00040456","0.00040229","0.00040253","1139478"
1776760980000,"0.00040456","0.00040760","0.00040456","0.00040480","7674405"
1776761040000,"0.00040500","0.00040500","0.00040450","0.00040450","8347646"
1776761100000,"0.00040450","0.00040450","0.00039755","0.00039755","44963193"
1776761160000,"0.00039733","0.00040238","0.00039733","0.00039815","13932069"
1776761220000,"0.00039901","0.00040091","0.00039188","0.00039188","7068168"
1776761280000,"0.00039256","0.00039461","0.00038998","0.00039382","9683090"
1776761340000,"0.00039330","0.00039464","0.00039303","0.00039464","3966463"
1776761400000,"0.00039468","0.00039760","0.00039307","0.00039525","5411821"
1776761460000,"0.00039301","0.00040367","0.00038920","0.00040110","21446919"
1776761520000,"0.00040095","0.00040233","0.00039928","0.00040233","3503083"
1776761580000,"0.00040280","0.00040293","0.00039928","0.00039976","2543524"
1776761640000,"0.00039929","0.00040174","0.00039929","0.00040174","3132688"
1776761700000,"0.00040260","0.00040400","0.00040260","0.00040400","1675633"
1776761760000,"0.00040399","0.00041832","0.00040399","0.00041110","11205732"
1776761820000,"0.00041512","0.00042468","0.00041378","0.00041688","8240368"
1776761880000,"0.00041646","0.00042215","0.00041283","0.00041923","11316930"
1776761940000,"0.00041700","0.00042367","0.00041305","0.00041924","23278615"
1776762000000,"0.00041924","0.00042179","0.00041283","0.00041283","61771508"
1776762060000,"0.00041283","0.00041398","0.00041100","0.00041348","13484250"
1776762120000,"0.00041233","0.00041299","0.00040771","0.00040900","29674940"
1776762180000,"0.00040887","0.00040900","0.00040437","0.00040704","19464271"
1776762240000,"0.00040680","0.00040680","0.00040051","0.00040095","8910341"
1776762300000,"0.00040560","0.00040570","0.00039736","0.00040200","14458736"
1776762360000,"0.00039941","0.00040200","0.00039840","0.00039936","2460806"
1776762420000,"0.00039961","0.00039962","0.00039660","0.00039900","4852234"
1776762480000,"0.00039653","0.00040078","0.00039556","0.00039556","1251360"
1776762540000,"0.00039600","0.00040200","0.00039504","0.00040200","15618030"
1776762600000,"0.00040367","0.00040800","0.00040008","0.00040259","3937838"
1776762660000,"0.00040728","0.00040799","0.00039820","0.00040541","2205310"
1776762720000,"0.00040079","0.00040227","0.00039716","0.00040227","3576675"
1776762780000,"0.00040272","0.00040272","0.00040061","0.00040061","80000"
1776762840000,"0.00040259","0.00040840","0.00040083","0.00040798","18430867"
1776762900000,"0.00040818","0.00040819","0.00040536","0.00040620","2435621"
1776762960000,"0.00040737","0.00040737","0.00040259","0.00040545","1534967"
1776763020000,"0.00040291","0.00040656","0.00040277","0.00040656","1782178"
1776763080000,"0.00040432","0.00040589","0.00040216","0.00040216","3572354"
1776763140000,"0.00040199","0.00040200","0.00040078","0.00040078","3027678"
1776763200000,"0.00040008","0.00040470","0.00039860","0.00040440","11274070"
1776763260000,"0.00040660","0.00040771","0.00040581","0.00040769","1199509"
1776763320000,"0.00040759","0.00041525","0.00040759","0.00041166","7638069"
1776763380000,"0.00041160","0.00041160","0.00040918","0.00041136","4436086"
1776763440000,"0.00041117","0.00041118","0.00041115","0.00041118","1439034"
1776763500000,"0.00041088","0.00041088","0.00040499","0.00040618","11227526"
1776763560000,"0.00040367","0.00040367","0.00040101","0.00040140","1664272"
1776763620000,"0.00040104","0.00040104","0.00040104","0.00040104","1760981"
1776763680000,"0.00040101","0.00040150","0.00040100","0.00040100","2500000"
1776763740000,"0.00040100","0.00040100","0.00039880","0.00040088","5319866"
1776763800000,"0.00039993","0.00039994","0.00039993","0.00039994","147454"
1776763860000,"0.00040018","0.00040250","0.00040017","0.00040250","636184"
1776763920000,"0.00040250","0.00040461","0.00040250","0.00040461","4012247"
1776763980000,"0.00040364","0.00040367","0.00039708","0.00039901","4779180"
1776764040000,"0.00039696","0.00039961","0.00039280","0.00039960","18368564"
1776764100000,"0.00039671","0.00040138","0.00039493","0.00040099","15162161"
1776764160000,"0.00039900","0.00040500","0.00039849","0.00040499","10127165"
1776764220000,"0.00040399","0.00040726","0.00040282","0.00040597","3291181"
1776764280000,"0.00040499","0.00040731","0.00040282","0.00040731","6998329"
1776764340000,"0.00040501","0.00040890","0.00040500","0.00040579","14676873"
1776764400000,"0.00040681","0.00040757","0.00040599","0.00040757","7306575"
1776764460000,"0.00040591","0.00040798","0.00040579","0.00040600","9642346"
1776764520000,"0.00040997","0.00041000","0.00040997","0.00041000","3879028"
1776764580000,"0.00040905","0.00040959","0.00040860","0.00040959","437502"
1776764640000,"0.00040821","0.00040821","0.00040579","0.00040579","29635013"
1776764700000,"0.00040579","0.00040589","0.00040501","0.00040501","5541154"
1776764760000,"0.00040588","0.00040588","0.00040496","0.00040497","785858"
1776764820000,"0.00040367","0.00040367","0.00039779","0.00039945","10037799"
1776764880000,"0.00039945","0.00039960","0.00039647","0.00039691","6718618"
1776764940000,"0.00039669","0.00039808","0.00039180","0.00039526","31851336"
1776765000000,"0.00039430","0.00039930","0.00039000","0.00039869","94759513"
1776765060000,"0.00039690","0.00039690","0.00038431","0.00038726","61437373"
1776765120000,"0.00038726","0.00039103","0.00038465","0.00039055","9754991"
1776765180000,"0.00038853","0.00039140","0.00038626","0.00039140","5513546"
1776765240000,"0.00039140","0.00039539","0.00039140","0.00039539","5225179"
1776765300000,"0.00039360","0.00039420","0.00039191","0.00039192","1918652"
1776765360000,"0.00039193","0.00039195","0.00038520","0.00038950","12386230"
1776765420000,"0.00038952","0.00039142","0.00038915","0.00039142","3149109"
1776765480000,"0.00038829","0.00038829","0.00038829","0.00038829","73773"
1776765540000,"0.00039140","0.00039141","0.00039125","0.00039141","1654130"
1776765600000,"0.00039141","0.00039508","0.00039141","0.00039508","4626289"
1776765660000,"0.00039508","0.00039508","0.00039508","0.00039508","0"
1776765720000,"0.00039244","0.00039775","0.00039171","0.00039775","3929128"
1776765780000,"0.00039775","0.00039775","0.00039775","0.00039775","0"
1776765840000,"0.00039775","0.00039775","0.00039775","0.00039775","0"
1776765900000,"0.00039775","0.00039775","0.00039775","0.00039775","0"
1776765960000,"0.00039690","0.00039957","0.00039690","0.00039957","6266592"
1776766020000,"0.00039654","0.00039660","0.00039485","0.00039485","1740000"
1776766080000,"0.00039930","0.00039954","0.00039318","0.00039318","5466230"
1776766140000,"0.00039480","0.00039480","0.00039198","0.00039198","240000"
1776766200000,"0.00039198","0.00039198","0.00039198","0.00039198","234373"
1776766260000,"0.00039245","0.00039555","0.00039245","0.00039341","1423710"
1776766320000,"0.00039571","0.00039648","0.00039424","0.00039436","8624883"
1776766380000,"0.00039653","0.00039750","0.00039340","0.00039340","7271992"
1776766440000,"0.00039340","0.00039479","0.00039340","0.00039479","10622901"
1776766500000,"0.00039479","0.00039852","0.00039340","0.00039771","16508933"
1776766560000,"0.00039420","0.00039839","0.00039407","0.00039466","7736341"
1776766620000,"0.00039390","0.00039744","0.00039389","0.00039389","2202060"
1776766680000,"0.00039389","0.00039687","0.00039389","0.00039390","3539673"
1776766740000,"0.00039390","0.00039390","0.00038955","0.00038955","7966068"
1776766800000,"0.00039177","0.00039285","0.00039177","0.00039285","70000"
1776766860000,"0.00038960","0.00039251","0.00038960","0.00038960","1471127"
1776766920000,"0.00039150","0.00039291","0.00039115","0.00039289","2625394"
1776766980000,"0.00039231","0.00039231","0.00038792","0.00038819","5847290"
1776767040000,"0.00038902","0.00038902","0.00038900","0.00038901","763403"
1776767100000,"0.00038611","0.00038899","0.00038515","0.00038515","4412604"
1776767160000,"0.00038877","0.00039073","0.00038877","0.00038881","3709885"
1776767220000,"0.00039071","0.00039071","0.00038880","0.00038890","1247395"
1776767280000,"0.00039063","0.00039340","0.00039063","0.00039340","9280515"
1776767340000,"0.00039340","0.00039475","0.00039340","0.00039450","1576544"
1776767400000,"0.00039450","0.00039733","0.00039450","0.00039733","470324"
1776767460000,"0.00039344","0.00039344","0.00039322","0.00039322","500000"
1776767520000,"0.00039829","0.00039853","0.00039829","0.00039853","1056444"
1776767580000,"0.00040008","0.00040990","0.00040008","0.00040744","14488277"
1776767640000,"0.00040744","0.00040876","0.00040029","0.00040530","9793115"
1776767700000,"0.00040320","0.00040320","0.00040320","0.00040320","320000"
