KEY,SELL,LIMIT,IOC,200000,0.0084713,0.0085526,FILLED,5005,200000,1712942912973,1694.2599999999998
KAVA,SELL,LIMIT,IOC,641.5,0.8428,0.8465,FILLED,641.5,641.5,1712942912974,540.6562
STORJ,SELL,LIMIT,IOC,485,0.6296,0.6335,FILLED,243,485,1712942912974,305.35600000000005
API3,SELL,LIMIT,IOC,57.4,2.8255,2.8493,FILLED,57.4,57.4,1712942912976,162.1837
GALA,SELL,LIMIT,IOC,555,0.05132,0.05132,FILLED,555,555,1712942912977,28.482599999999998
LTC,SELL,LIMIT,IOC,0.905,90.39,90.39,FILLED,0.905,0.905,1712942912977,81.80295000000001
FRONT,SELL,LIMIT,IOC,1,1.0554495,1.0572000,FILLED,1,1,1712942912980,1.0554495
LINA,SELL,LIMIT,IOC,31846,0.01123,0.01130,FILLED,26469,31846,1712942912982,357.63058
NMR,SELL,LIMIT,IOC,40.0,29.041283,29.398117,FILLED,16.9,40.0,1712942912983,1161.65132
MINA,SELL,LIMIT,IOC,5326,0.9085105,0.9085105,FILLED,5326,5326,1712942912985,4838.726923
MDT,SELL,LIMIT,IOC,2605,0.0880512,0.0884900,FILLED,206,2605,1712942912991,229.37337599999998
DUSK,SELL,LIMIT,IOC,531,0.39156,0.39651,FILLED,531,531,1712942912991,207.91836
AXL,SELL,LIMIT,IOC,210.9,1.1850912,1.1850912,FILLED,210.9,210.9,1712942912991,249.93573408
ZEC,SELL,LIMIT,IOC,1.320,25.09,25.22,FILLED,1.320,1.320,1712942913004,33.1188
STG,SELL,LIMIT,IOC,38,0.6414458,0.6513000,FILLED,38,38,1712942913004,24.3749404
DYM,SELL,LIMIT,IOC,173.8,3.979079,3.979079,FILLED,173.8,173.8,1712942913008,691.5639302000001
ASTR,SELL,LIMIT,IOC,3987,0.1203824,0.1221265,FILLED,427,3987,1712942913008,479.9646288
SKL,SELL,LIMIT,IOC,7151,0.10003,0.10077,FILLED,38,7151,1712942913014,715.31453
ETC,SELL,LIMIT,IOC,12.84,30.912,31.091,FILLED,5.20,12.84,1712942913018,396.91008
MYRO,SELL,LIMIT,IOC,7555,0.1696853,0.1705534,FILLED,789,7555,1712942913018,1281.9724415
YFI,SELL,LIMIT,IOC,0.055,7685.8,7685.8,FILLED,0.055,0.055,1712942913019,422.719
MAVIA,SELL,LIMIT,IOC,134.8,3.9974256,4.0256805,FILLED,26.2,134.8,1712942913025,538.85297088
VET,SELL,LIMIT,IOC,148,0.044237,0.044331,FILLED,148,148,1712942913028,6.547076
BAT,SELL,LIMIT,IOC,16.4,0.3024,0.3032,FILLED,16.4,16.4,1712942913028,4.959359999999999
POLYX,SELL,LIMIT,IOC,1691,0.4460874,0.4488800,FILLED,1691,1691,1712942913030,754.3337934
ARB,SELL,LIMIT,IOC,452.2,1.277507,1.277507,FILLED,452.2,452.2,1712942913032,577.6886654
ATA,BUY,LIMIT,IOC,4981,0.2408,0.2376,FILLED,4981,4981,1712942913032,1199.4248
ENS,SELL,LIMIT,IOC,19.8,16.691,16.691,FILLED,19.8,19.8,1712942913035,330.48179999999996
SNX,SELL,LIMIT,IOC,154.4,3.452,3.497,FILLED,154.4,154.4,1712942913035,532.9888
CVX,SELL,LIMIT,IOC,139,3.125903,3.196848,FILLED,53,139,1712942913035,434.500517
BEAMX,SELL,LIMIT,IOC,1014,0.0275731,0.0278930,FILLED,1014,1014,1712942913054,27.9591234
EDU,SELL,LIMIT,IOC,15,0.7268799,0.7300000,FILLED,15,15,1712942913055,10.9031985
THETA,SELL,LIMIT,IOC,4.1,2.6155,2.6342,FILLED,4.1,4.1,1712942913055,10.72355
1INCH,SELL,LIMIT,IOC,17,0.4997,0.5030,FILLED,17,17,1712942913055,8.4949
ONE,SELL,LIMIT,IOC,64746,0.02329,0.02329,FILLED,64746,64746,1712942913058,1507.93434
STX,SELL,LIMIT,IOC,444,2.6143444,2.6143444,FILLED,444,444,1712942913059,1160.7689136
DENT,SELL,LIMIT,IOC,15276,0.001716,0.001716,FILLED,15276,15276,1712942913069,26.213616000000002
YGG,SELL,LIMIT,IOC,1527,1.1400289,1.1400289,FILLED,1527,1527,1712942913071,1740.8241302999998
REN,SELL,LIMIT,IOC,310,0.07896,0.07922,FILLED,310,310,1712942913075,24.477600000000002
AUDIO,SELL,LIMIT,IOC,106,0.2303,0.2327,FILLED,106,106,1712942913075,24.4118
MOVR,SELL,LIMIT,IOC,47.92,15.558721,15.558721,FILLED,47.92,47.92,1712942913075,745.57391032
OP,SELL,LIMIT,IOC,20.7,2.6972803,2.6972803,FILLED,20.7,20.7,1712942913075,55.83370221
BNT,SELL,LIMIT,IOC,293,0.8076459,0.8076459,FILLED,293,293,1712942913080,236.6402487
XRPUSDC,SELL,LIMIT,IOC,3787.1,0.5744,0.5751,FILLED,387.2,3787.1,1712942913084,2175.3102400000002
UNI,SELL,LIMIT,IOC,1,8.4213,8.4213,FILLED,1,1,1712942913090,8.4213
OMG,SELL,LIMIT,IOC,448.7,0.8264,0.8306,FILLED,448.7,448.7,1712942913103,370.80568
ALPHA,SELL,LIMIT,IOC,11135,0.15441,0.15441,FILLED,11135,11135,1712942913109,1719.3553499999998
ONG,SELL,LIMIT,IOC,332,0.5458280,0.5540100,FILLED,282,332,1712942913111,181.21489599999998
XRP,SELL,LIMIT,IOC,50.7,0.5753,0.5753,FILLED,50.7,50.7,1712942913112,29.167710000000003
BTC_240628,SELL,LIMIT,IOC,1.088,69148.9,69834.0,FILLED,0.707,1.088,1712942913113,75234.00319999999
ETH_240628,SELL,LIMIT,IOC,13.264,3428.90,3437.76,FILLED,13.264,13.264,1712942913113,45480.929599999996
KAS,SELL,LIMIT,IOC,16916,0.1358661,0.1360500,FILLED,16916,16916,1712942913116,2298.3109476
CHZ,SELL,LIMIT,IOC,4853,0.12583,0.12628,FILLED,4853,4853,1712942913125,610.6529899999999
DOT,SELL,LIMIT,IOC,3836.4,7.687,7.700,FILLED,367.8,3836.4,1712942913134,29490.4068
CELR,SELL,LIMIT,IOC,2869,0.03371,0.03415,FILLED,2869,2869,1712942913139,96.71399
SOLUSDC,SELL,LIMIT,IOC,2.38,161.4668,162.1340,FILLED,2.38,2.38,1712942913140,384.290984
PHB,SELL,LIMIT,IOC,22,1.7697129,1.7697129,FILLED,22,22,1712942913157,38.9336838
BSV,SELL,LIMIT,IOC,1.8,84.50051,85.44000,FILLED,1.8,1.8,1712942913161,152.100918
GTC,SELL,LIMIT,IOC,321.8,1.515,1.534,FILLED,132.0,321.8,1712942913162,487.527
ETHUSDC,SELL,LIMIT,IOC,8.993,3321.82,3321.82,FILLED,8.993,8.993,1712942913163,29873.12726
TNSR,SELL,LIMIT,IOC,62.1,1.2694630,1.2694630,FILLED,62.1,62.1,1712942913164,78.8336523
COTI,SELL,LIMIT,IOC,500,0.13427,0.13581,FILLED,500,500,1712942913171,67.135
MANA,SELL,LIMIT,IOC,100,0.5560,0.5573,FILLED,100,100,1712942913171,55.60000000000001
BLZ,SELL,LIMIT,IOC,100,0.40506,0.41545,FILLED,100,100,1712942913171,40.506
POWR,SELL,LIMIT,IOC,108,0.3605669,0.3638000,FILLED,108,108,1712942913183,38.941225200000005
RVN,SELL,LIMIT,IOC,36924,0.03425,0.03441,FILLED,10349,36924,1712942913184,1264.6470000000002
AEVO,SELL,LIMIT,IOC,17.9,2.0068044,2.0068044,FILLED,17.9,17.9,1712942913184,35.921798759999994
HBAR,SELL,LIMIT,IOC,449,0.08901,0.08957,FILLED,449,449,1712942913184,39.96549
ONT,SELL,LIMIT,IOC,508.3,0.4088,0.4088,FILLED,508.3,508.3,1712942913191,207.79304
ZIL,SELL,LIMIT,IOC,3456,0.03041,0.03046,FILLED,1572,3456,1712942913198,105.09696
CYBER,SELL,LIMIT,IOC,0.5,11.068747,11.258400,FILLED,0.4,0.5,1712942913207,5.5343735
CELO,SELL,LIMIT,IOC,3994.8,0.907,0.913,FILLED,118.6,3994.8,1712942913208,3623.2836
UNFI,SELL,LIMIT,IOC,365.6,4.284,4.327,FILLED,10.7,365.6,1712942913208,1566.2304
TON,SELL,LIMIT,IOC,279.8,6.6740801,6.6740801,FILLED,279.8,279.8,1712942913208,1867.4076119800002
LIT,SELL,LIMIT,IOC,58.5,1.224,1.230,FILLED,58.5,58.5,1712942913210,71.604
HOOK,SELL,LIMIT,IOC,247.9,1.083380,1.090000,FILLED,247.9,247.9,1712942913217,268.569902
ZETA,SELL,LIMIT,IOC,370,1.422154,1.422154,FILLED,370,370,1712942913225,526.1969799999999
SSV,SELL,LIMIT,IOC,38.00,42.708626,42.750521,FILLED,3.02,38.00,1712942913233,1622.9277880000002
IOTX,SELL,LIMIT,IOC,2965,0.06756,0.06756,FILLED,2965,2965,1712942913242,200.31539999999998
ETHBTC,SELL,LIMIT,IOC,0.70,0.049095,0.049100,FILLED,0.70,0.70,1712942913243,0.034366499999999994
USDC,SELL,LIMIT,IOC,850,1.0148926,1.0148926,FILLED,850,850,1712942913256,862.65871
1000PEPEUSDC,SELL,LIMIT,IOC,1731,0.0060453,0.0060825,FILLED,1731,1731,1712942913258,10.4644143
GLMR,SELL,LIMIT,IOC,2936,0.3774348,0.3840290,FILLED,2453,2936,1712942913260,1108.1485728
FLOW,SELL,LIMIT,IOC,205216.2,1.009,1.055,FILLED,1663.1,205216.2,1712942913263,0.2070631458
ZEN,SELL,LIMIT,IOC,856.7,9.557,9.586,FILLED,9.4,856.7,1712942913284,8187.481900000001
UMA,SELL,LIMIT,IOC,2,3.226266,3.236000,FILLED,2,2,1712942913313,6.452532
RIF,SELL,LIMIT,IOC,82233,0.2200874,0.2231870,FILLED,2946,82233,1712942913331,18098.4471642
ETHW,SELL,LIMIT,IOC,554,4.479513,4.479513,FILLED,554,554,1712942913331,2481.650202
BTCUSDC,SELL,LIMIT,IOC,0.017,67436.5,67694.0,FILLED,0.017,0.017,1712942913337,1146.4205000000002
WIFUSDC,SELL,LIMIT,IOC,220.6,2.7259960,2.7447000,FILLED,220.6,220.6,1712942913340,601.3547176
BOND,SELL,LIMIT,IOC,1412.4,3.825774,3.860000,FILLED,1412.4,1412.4,1712942913343,5403.5231976000005
RSR,SELL,LIMIT,IOC,337038,0.007545,0.007611,FILLED,6247,337038,1712942913343,2542.95171
TWT,SELL,LIMIT,IOC,34,1.141804,1.161000,FILLED,34,34,1712942913344,38.821336
XVG,SELL,LIMIT,IOC,22665,0.0076701,0.0076779,FILLED,21921,22665,1712942913348,173.8428165
WAXP,SELL,LIMIT,IOC,31245,0.0787046,0.0789972,FILLED,10470,31245,1712942913355,2459.125227
PENDLE,SELL,LIMIT,IOC,1,6.0906421,6.1927000,FILLED,1,1,1712942913357,6.0906421
OGN,SELL,LIMIT,IOC,1662,0.1860,0.1860,FILLED,1662,1662,1712942913369,309.132
XMR,SELL,LIMIT,IOC,0.220,129.28,130.75,FILLED,0.220,0.220,1712942913378,28.4416
WLDUSDC,SELL,LIMIT,IOC,262.5,5.9936809,5.9936809,FILLED,262.5,262.5,1712942913393,1573.34123625
MAV,SELL,LIMIT,IOC,864,0.5052065,0.5126040,FILLED,117,864,1712942913408,436.498416
LINKUSDC,SELL,LIMIT,IOC,0.57,16.303,16.353,FILLED,0.57,0.57,1712942913428,9.29271
DODOX,SELL,LIMIT,IOC,1734,0.2014739,0.2040383,FILLED,135,1734,1712942913437,349.35574260000004
AMB,SELL,LIMIT,IOC,30819,0.0112578,0.0113832,FILLED,24307,30819,1712942913437,346.9541382
BICO,SELL,LIMIT,IOC,276,0.6302368,0.6443000,FILLED,276,276,1712942913438,173.9453568
SUPER,SELL,LIMIT,IOC,187,0.9465262,0.9548000,FILLED,187,187,1712942913438,177.0003994
XEM,SELL,LIMIT,IOC,3942,0.0455,0.0459,FILLED,2993,3942,1712942913439,179.361
SNT,SELL,LIMIT,IOC,4135,0.0437208,0.0441500,FILLED,4135,4135,1712942913439,180.785508
STPT,SELL,LIMIT,IOC,2872,0.0632141,0.0632141,FILLED,2872,2872,1712942913439,181.55089519999999
BAL,SELL,LIMIT,IOC,41.4,4.429,4.443,FILLED,35.5,41.4,1712942913439,183.3606
DEFI,SELL,LIMIT,IOC,0.175,1053.0,1061.2,FILLED,0.165,0.175,1712942913439,184.27499999999998
MBL,SELL,LIMIT,IOC,35749,0.0051313,0.0051880,FILLED,35749,35749,1712942913439,183.4388437
ARK,SELL,LIMIT,IOC,214,0.8635785,0.8847000,FILLED,101,214,1712942913439,184.805799
GLM,SELL,LIMIT,IOC,98,0.4465781,0.4465781,FILLED,98,98,1712942913466,43.7646538
LPT,SELL,LIMIT,IOC,2.5,13.471,13.471,FILLED,2.5,2.5,1712942913485,33.6775
OXT,SELL,LIMIT,IOC,2191,0.1173225,0.1185428,FILLED,1577,2191,1712942913524,257.05359749999997
MTL,SELL,LIMIT,IOC,40,2.0285,2.0629,FILLED,12,40,1712942913534,81.14000000000001
1000SHIBUSDC,SELL,LIMIT,IOC,7500,0.0253452,0.0253452,FILLED,7500,7500,1712942913571,190.089
AGLD,SELL,LIMIT,IOC,138,1.2677995,1.2843000,FILLED,138,138,1712942913589,174.956331
GMT,SELL,LIMIT,IOC,25638,0.25791,0.25815,FILLED,715,25638,1712942913720,6612.296579999999
ETH,SELL,LIMIT,IOC,0.013,3335.20,3335.20,FILLED,0.013,0.013,1712942913721,43.3576
ORDI,SELL,LIMIT,IOC,3.3,65.654118,65.790000,FILLED,3.3,3.3,1712942913724,216.65858939999998
LINK,SELL,LIMIT,IOC,142.90,16.299,16.337,FILLED,15.45,142.90,1712942913725,2329.1271
1000SHIB,SELL,LIMIT,IOC,45949,0.026564,0.026564,FILLED,45949,45949,1712942913726,1220.589236
1000PEPE,SELL,LIMIT,IOC,92672,0.0060324,0.0060324,FILLED,92672,92672,1712942913734,559.0345728
SOL,SELL,LIMIT,IOC,5,161.6059,161.6059,FILLED,5,5,1712942913735,808.0295
WIF,SELL,LIMIT,IOC,230.7,2.7361174,2.7385072,FILLED,203.2,230.7,1712942913769,631.22228418
W,SELL,LIMIT,IOC,700.8,0.6262820,0.6262820,FILLED,700.8,700.8,1712942913770,438.8984256
BOME,SELL,LIMIT,IOC,42584,0.0098670,0.0098670,FILLED,42584,42584,1712942913770,420.176328
SAGA,BUY,LIMIT,IOC,93.8,4.5114883,4.4161000,FILLED,93.8,93.8,1712942913770,423.17760253999995
STRK,SELL,LIMIT,IOC,571.0,1.5494168,1.5494168,FILLED,571.0,571.0,1712942913779,884.7169928
GMX,SELL,LIMIT,IOC,18.06,32.738008,32.738008,FILLED,18.06,18.06,1712942913779,591.2484244799999
FIL,SELL,LIMIT,IOC,909.5,7.154,7.154,FILLED,909.5,909.5,1712942913842,6506.563
DOGE,SELL,LIMIT,IOC,21546,0.182052,0.182052,FILLED,21546,21546,1712942913842,3922.4923919999997
BCH,SELL,LIMIT,IOC,5.405,571.04,571.04,FILLED,5.405,5.405,1712942913842,3086.4712
EGLD,SELL,LIMIT,IOC,1.8,46.719,46.719,FILLED,1.8,1.8,1712942913887,84.0942
ADA,SELL,LIMIT,IOC,206,0.52885,0.52885,FILLED,206,206,1712942913887,108.94310000000002
AVAX,SELL,LIMIT,IOC,2,41.6337,41.6337,FILLED,2,2,1712942913887,83.2674
BLUR,SELL,LIMIT,IOC,72,0.4524408,0.4524408,FILLED,72,72,1712942913887,32.5757376
FET,SELL,LIMIT,IOC,13,2.1864989,2.1973000,FILLED,13,13,1712942913887,28.4244857
APE,SELL,LIMIT,IOC,11,1.4180,1.4198,FILLED,11,11,1712942913887,15.597999999999999
MATIC,SELL,LIMIT,IOC,43,0.79874,0.79874,FILLED,43,43,1712942913887,34.34582
CRV,SELL,LIMIT,IOC,38.6,0.547,0.547,FILLED,38.6,38.6,1712942913887,21.114200000000004
BAND,SELL,LIMIT,IOC,6.2,1.9337,1.9504,FILLED,6.2,6.2,1712942913888,11.98894
JASMY,SELL,LIMIT,IOC,1748,0.020323,0.020540,FILLED,1748,1748,1712942913888,35.524604000000004
COMP,SELL,LIMIT,IOC,0.067,63.48,63.48,FILLED,0.067,0.067,1712942913888,4.25316
JTO,SELL,LIMIT,IOC,6,3.524822,3.540800,FILLED,6,6,1712942913888,21.148932
INJ,SELL,LIMIT,IOC,0.1,28.979301,28.979301,FILLED,0.1,0.1,1712942913888,2.8979301
SFP,SELL,LIMIT,IOC,12,0.8333,0.8333,FILLED,12,12,1712942913888,9.999600000000001
ALGO,SELL,LIMIT,IOC,12.1,0.2050,0.2065,FILLED,12.1,12.1,1712942913888,2.4804999999999997
AGIX,SELL,LIMIT,IOC,1,0.8988761,0.9023000,FILLED,1,1,1712942913888,0.8988761
TRX,SELL,LIMIT,IOC,42,0.11794,0.11846,FILLED,42,42,1712942913888,4.95348
MAGIC,SELL,LIMIT,IOC,6.1,0.983811,0.995400,FILLED,6.1,6.1,1712942913888,6.0012471
NEO,SELL,LIMIT,IOC,1.35,28.646,28.646,FILLED,1.35,1.35,1712942913888,38.6721
MKR,SELL,LIMIT,IOC,0.015,3088.14,3097.00,FILLED,0.015,0.015,1712942913892,46.3221
CFX,SELL,LIMIT,IOC,3083,0.2969349,0.2969349,FILLED,3083,3083,1712942913893,915.4502967
ACH,SELL,LIMIT,IOC,56611,0.0293240,0.0294700,FILLED,1702,56611,1712942913893,1660.060964
ONDO,SELL,LIMIT,IOC,3842.3,0.7129448,0.7186000,FILLED,3842.3,3842.3,1712942913893,2739.3478050400004
NKN,SELL,LIMIT,IOC,6707,0.16519,0.16660,FILLED,6707,6707,1712942913893,1107.92933
APT,SELL,LIMIT,IOC,9.9,10.58834,10.58834,FILLED,9.9,9.9,1712942913895,104.824566
SEI,SELL,LIMIT,IOC,72,0.5846103,0.5846103,FILLED,72,72,1712942913895,42.0919416
SAND,SELL,LIMIT,IOC,90,0.54989,0.55170,FILLED,90,90,1712942913895,49.4901
WLD,SELL,LIMIT,IOC,10,5.9722154,5.9722154,FILLED,10,10,1712942913895,59.722153999999996
CTSI,SELL,LIMIT,IOC,52,0.2402,0.2433,FILLED,52,52,1712942913897,12.4904
1000FLOKI,SELL,LIMIT,IOC,1302,0.1686491,0.1697988,FILLED,154,1302,1712942913904,219.5811282
FTM,SELL,LIMIT,IOC,11,0.816785,0.816785,FILLED,11,11,1712942913904,8.984634999999999
PIXEL,SELL,LIMIT,IOC,4031,0.5579597,0.5579597,FILLED,4031,4031,1712942913904,2249.1355507
BTC,SELL,LIMIT,IOC,0.079,67438.55,67608.00,FILLED,0.079,0.079,1712942913908,5327.64545
RUNE,SELL,LIMIT,IOC,11,6.4736,6.4736,FILLED,11,11,1712942913908,71.20960000000001
WOO,SELL,LIMIT,IOC,882,0.34607,0.34936,FILLED,84,882,1712942913908,305.23374
LUNA2,SELL,LIMIT,IOC,42767,0.7252103,0.7302060,FILLED,1263,42767,1712942913908,31015.0689001
ETHFI,SELL,LIMIT,IOC,419.6,4.6801946,4.6801946,FILLED,419.6,419.6,1712942913910,1963.80965416
PEOPLE,SELL,LIMIT,IOC,19960,0.03052,0.03065,FILLED,16124,19960,1712942913910,609.1791999999999
1000SATS,SELL,LIMIT,IOC,2624402,0.0004018,0.0004018,FILLED,2624402,2624402,1712942913911,1054.4847236
AAVE,SELL,LIMIT,IOC,23.5,103.324,103.627,FILLED,3.1,23.5,1712942913912,2428.114
1000RATS,SELL,LIMIT,IOC,1649,0.2199987,0.2216873,FILLED,1199,1649,1712942913916,362.7778563
ARPA,SELL,LIMIT,IOC,395,0.10045,0.10045,FILLED,395,395,1712942913916,39.677749999999996
1000BONK,SELL,LIMIT,IOC,42326,0.0183628,0.0183628,FILLED,42326,42326,1712942913919,777.2238728
1000LUNC,SELL,LIMIT,IOC,2540,0.1146847,0.1154400,FILLED,2540,2540,1712942913921,291.299138
ALT,SELL,LIMIT,IOC,10447,0.5086325,0.5086325,FILLED,10447,10447,1712942913924,5313.683727500001
MEME,SELL,LIMIT,IOC,37422,0.0346065,0.0349130,FILLED,874,37422,1712942913927,1295.044443
ACE,SELL,LIMIT,IOC,117.26,6.887975,6.887975,FILLED,117.26,117.26,1712942913927,807.6839485
RONIN,SELL,LIMIT,IOC,5.7,3.317458,3.317458,FILLED,5.7,5.7,1712942913929,18.9095106
NFP,SELL,LIMIT,IOC,366.5,0.5475789,0.5475789,FILLED,366.5,366.5,1712942913930,200.68766685
ENA,SELL,LIMIT,IOC,344,1.1402401,1.1540000,FILLED,344,344,1712942913930,392.2425944
SUI,SELL,LIMIT,IOC,256.5,1.289567,1.289567,FILLED,256.5,256.5,1712942913932,330.7739355
BEL,SELL,LIMIT,IOC,330,1.24033,1.25160,FILLED,330,330,1712942913937,409.3089
DYDX,SELL,LIMIT,IOC,7550.3,2.646,2.646,FILLED,7550.3,7550.3,1712942913938,19978.0938
BADGER,SELL,LIMIT,IOC,416,5.131539,5.197882,FILLED,49,416,1712942913939,2134.720224
PORTAL,SELL,LIMIT,IOC,185.0,1.1416021,1.1416021,FILLED,185.0,185.0,1712942913940,211.1963885
XAI,SELL,LIMIT,IOC,61,0.8498786,0.8498786,FILLED,61,61,1712942913940,51.842594600000005
ROSE,SELL,LIMIT,IOC,2137,0.10992,0.10992,FILLED,2137,2137,1712942913943,234.89904
XTZ,SELL,LIMIT,IOC,3024.9,1.169,1.169,FILLED,3024.9,3024.9,1712942913943,3536.1081000000004
SUSHI,SELL,LIMIT,IOC,324,1.2516,1.2548,FILLED,86,324,1712942913943,405.51840000000004
BIGTIME,SELL,LIMIT,IOC,1998,0.2435295,0.2435295,FILLED,1998,1998,1712942913945,486.57194100000004
ARKM,SELL,LIMIT,IOC,1954,1.7265001,1.7463007,FILLED,142,1954,1712942913945,3373.5811954
CKB,BUY,LIMIT,IOC,124296,0.0297964,0.0291546,FILLED,40329,124296,1712942913945,3703.5733344
NEAR,SELL,LIMIT,IOC,12,6.1369,6.1369,FILLED,12,12,1712942913945,73.6428
MASK,SELL,LIMIT,IOC,80,4.1604,4.1604,FILLED,80,80,1712942913945,332.832
TRB,SELL,LIMIT,IOC,23.2,73.634,73.881,FILLED,23.2,23.2,1712942913948,1708.3088
TIA,SELL,LIMIT,IOC,51,10.0090442,10.0090442,FILLED,51,51,1712942913951,510.4612542
ZRX,SELL,LIMIT,IOC,337.3,0.5736,0.5773,FILLED,337.3,337.3,1712942913951,193.47528
NTRN,SELL,LIMIT,IOC,72,0.914400,0.920000,FILLED,72,72,1712942913951,65.8368
SPELL,SELL,LIMIT,IOC,1066656,0.0010140,0.0010261,FILLED,259311,1066656,1712942913952,1081.589184
MANTA,SELL,LIMIT,IOC,598.5,2.2835450,2.2835450,FILLED,598.5,598.5,1712942913954,1366.7016825
ICP,SELL,LIMIT,IOC,1,14.047211,14.074000,FILLED,1,1,1712942913954,14.047211
ANKR,SELL,LIMIT,IOC,3156,0.051383,0.051490,FILLED,3156,3156,1712942913954,162.164748
GRT,SELL,LIMIT,IOC,4020,0.27262,0.27475,FILLED,274,4020,1712942913954,1095.9324
IMX,SELL,LIMIT,IOC,319,2.2457,2.2487,FILLED,319,319,1712942913955,716.3783
FLM,SELL,LIMIT,IOC,73,0.1270,0.1277,FILLED,73,73,1712942913955,9.271
HIFI,SELL,LIMIT,IOC,1291,0.9694985,0.9769000,FILLED,1291,1291,1712942913956,1251.6225635
CAKE,SELL,LIMIT,IOC,8,3.4395900,3.4767000,FILLED,8,8,1712942913957,27.51672
SLP,SELL,LIMIT,IOC,4000,0.0046861,0.0047150,FILLED,4000,4000,1712942913959,18.744400000000002
OCEAN,SELL,LIMIT,IOC,2500,0.92359,0.93130,FILLED,1827,2500,1712942913961,2308.975
METIS,SELL,LIMIT,IOC,15.00,73.7822,73.7822,FILLED,15.00,15.00,1712942913961,1106.733
ID,SELL,LIMIT,IOC,17,0.7877478,0.7931941,FILLED,8,17,1712942913962,13.3917126
KSM,SELL,LIMIT,IOC,0.3,35.926,36.340,FILLED,0.3,0.3,1712942913962,10.777800000000001
JOE,SELL,LIMIT,IOC,11,0.6583735,0.6583735,FILLED,11,11,1712942913962,7.2421085
CHR,SELL,LIMIT,IOC,4319,0.3464,0.3517,FILLED,4161,4319,1712942913963,1496.1016
JUP,SELL,LIMIT,IOC,1286,1.1126750,1.1126750,FILLED,1286,1286,1712942913963,1430.9000500000002
COMBO,SELL,LIMIT,IOC,900.0,0.831434,0.842460,FILLED,250.4,900.0,1712942913963,748.2906
ALICE,SELL,LIMIT,IOC,42.5,1.532,1.557,FILLED,9.1,42.5,1712942913971,65.11
VANRY,SELL,LIMIT,IOC,18302,0.1815477,0.1815477,FILLED,18302,18302,1712942913971,3322.6860054000003
ATOM,SELL,LIMIT,IOC,164.81,9.942,9.942,FILLED,164.81,164.81,1712942913971,1638.5410200000001
AXS,SELL,LIMIT,IOC,82,8.66871,8.66871,FILLED,82,82,1712942913971,710.8342200000001
TRU,SELL,LIMIT,IOC,4102,0.1135996,0.1157800,FILLED,4102,4102,1712942913975,465.98555919999995
GALA,SELL,LIMIT,IOC,916,0.05122,0.05122,FILLED,916,916,1712942913978,46.91752
TOKEN,SELL,LIMIT,IOC,1093,0.1173791,0.1190200,FILLED,1093,1093,1712942913980,128.2953563
SXP,SELL,LIMIT,IOC,5800.0,0.4281,0.4321,FILLED,4796.6,5800.0,1712942913986,2482.98
AR,SELL,LIMIT,IOC,0.6,25.723,25.964,FILLED,0.6,0.6,1712942913987,15.433799999999998
AI,SELL,LIMIT,IOC,14,1.198035,1.203470,FILLED,14,14,1712942913987,16.772489999999998
KLAY,SELL,LIMIT,IOC,57.4,0.2150,0.2169,FILLED,57.4,57.4,1712942913987,12.341
KEY,SELL,LIMIT,IOC,537,0.0084340,0.0085530,FILLED,537,537,1712942913988,4.529058
LOOM,SELL,LIMIT,IOC,16000,0.0921807,0.0944271,FILLED,1970,16000,1712942913990,1474.8912
HOT,SELL,LIMIT,IOC,145475,0.002679,0.002715,FILLED,14859,145475,1712942913991,389.727525
XLM,SELL,LIMIT,IOC,3391,0.12018,0.12018,FILLED,3391,3391,1712942913991,407.53038
MINA,SELL,LIMIT,IOC,6585,0.9043893,0.9043893,FILLED,6585,6585,1712942913992,5955.4035404999995
C98,SELL,LIMIT,IOC,1370,0.3523,0.3545,FILLED,1370,1370,1712942914001,482.651
FXS,SELL,LIMIT,IOC,1.9,5.985621,6.089500,FILLED,1.9,1.9,1712942914005,11.3726799
ENJ,SELL,LIMIT,IOC,21,0.39204,0.39370,FILLED,21,21,1712942914005,8.23284
WAVES,SELL,LIMIT,IOC,3.1,2.7602,2.7829,FILLED,3.1,3.1,1712942914005,8.55662
GAS,SELL,LIMIT,IOC,71.1,6.331196,6.371995,FILLED,0.3,71.1,1712942914014,450.14803559999996
LDO,SELL,LIMIT,IOC,9,2.312934,2.313400,FILLED,9,9,1712942914017,20.816405999999997
RNDR,SELL,LIMIT,IOC,1.2,8.021052,8.090900,FILLED,1.2,1.2,1712942914017,9.625262399999999
AXL,SELL,LIMIT,IOC,12.0,1.1820911,1.1836000,FILLED,12.0,12.0,1712942914017,14.1850932
QNT,SELL,LIMIT,IOC,75.1,105.895250,106.984127,FILLED,2.8,75.1,1712942914020,7952.733275
TLM,SELL,LIMIT,IOC,51059,0.0200445,0.0200445,FILLED,51059,51059,1712942914020,1023.4521255
DUSK,SELL,LIMIT,IOC,196,0.39074,0.39497,FILLED,162,196,1712942914024,76.58503999999999
POLYX,SELL,LIMIT,IOC,18569,0.4449179,0.4449179,FILLED,18569,18569,1712942914030,8261.6804851
IDEX,SELL,LIMIT,IOC,54563,0.0763229,0.0768170,FILLED,16467,54563,1712942914030,4164.4063927
OM,BUY,LIMIT,IOC,6946.7,0.9380213,0.9353000,FILLED,596.6,6946.7,1712942914030,6516.15256471
